year,teamID,playerID,role,days_IL,WARx,delta_WAR,delta_wins,note
1978,OAK,reverda01,bat,30,0.26915718327396665,-0.04341244891515591,-0.04341244891515591,
1954,PHA,wilsobi02,bat,30,0.26858729399741155,-0.04332053128990509,-0.04332053128990509,
2022,CHA,jimenel02,bat,30,0.26821200339101336,-0.04326000054693764,-0.04326000054693764,
2024,SFN,ramoshe02,bat,30,0.2669265948280557,-0.04305267658517027,-0.04305267658517027,
1994,ATL,kleskry01,bat,30,0.2667714834058126,-0.04302765861384074,-0.04302765861384074,
1981,HOU,howear01,bat,30,0.2667321191701002,-0.04302130954356455,-0.04302130954356455,
1986,SLN,smithoz01,bat,30,0.2664512936155267,-0.0429760150992785,-0.0429760150992785,
1975,CAL,rivermi01,bat,30,0.2663362430771983,-0.04295745856083843,-0.04295745856083843,
2011,SEA,ackledu01,bat,30,0.266132837192787,-0.04292465116012694,-0.04292465116012694,
2020,LAA,troutmi01,bat,30,0.2660058338577525,-0.0429041667512504,-0.0429041667512504,
2024,OAK,bledajj01,bat,30,0.26595727862911434,-0.04289633526276038,-0.04289633526276038,
2003,DET,monrocr01,bat,30,0.26584919712716265,-0.04287890276244559,-0.04287890276244559,
1989,HOU,basske01,bat,30,0.26541699960575016,-0.04280919348479841,-0.04280919348479841,
2024,SLN,donovbr01,bat,30,0.2654166291979689,-0.042809133741607885,-0.042809133741607885,
1982,CIN,conceda01,bat,30,0.2651387420230836,-0.04276431322952961,-0.04276431322952961,
1984,CIN,walkedu01,bat,30,0.26501307261426615,-0.04274404397004293,-0.04274404397004293,
1981,CAL,fordda01,bat,30,0.26443368812238655,-0.042650594858449443,-0.042650594858449443,
1973,TEX,johnsal01,bat,30,0.2633587030174135,-0.04247721016409895,-0.04247721016409895,
1981,ATL,chambch01,bat,30,0.26273610709163314,-0.04237679146639244,-0.04237679146639244,
2023,MIN,keplema01,bat,30,0.26260469965256616,-0.04235559671815583,-0.04235559671815583,
1981,CHA,bernato01,bat,30,0.2621756089103777,-0.04228638853393189,-0.04228638853393189,
2022,ARI,varshda01,bat,30,0.2620813711741258,-0.04227118889905254,-0.04227118889905254,
2014,SDN,riverre01,bat,30,0.26123027931102455,-0.04213391601790718,-0.04213391601790718,
1992,LAN,sharpmi01,bat,30,0.2609176977938435,-0.042083499644168305,-0.042083499644168305,
2008,OAK,sweenry01,bat,30,0.2603978138615092,-0.04199964739701761,-0.04199964739701761,
1981,ATL,hornebo01,bat,30,0.26036254989117735,-0.04199395965986731,-0.04199395965986731,
2010,CLE,kearnau01,bat,30,0.2596488467254846,-0.0418788462460459,-0.0418788462460459,
2024,CHN,buschmi02,bat,30,0.2595656375744132,-0.04186542541522793,-0.04186542541522793,
1993,LAN,snydeco02,bat,30,0.2586017749207128,-0.04170996369688916,-0.04170996369688916,
1981,HOU,cruzjo01,bat,30,0.25849336450481725,-0.041692478145938267,-0.041692478145938267,
1978,TOR,howelro02,bat,30,0.25839519874956907,-0.04167664495960791,-0.04167664495960791,
1985,PIT,brownmi02,bat,30,0.25826454551295,-0.04165557185692741,-0.04165557185692741,
1982,CHN,morelke01,bat,30,0.25793466951747074,-0.04160236605120496,-0.04160236605120496,
1973,TEX,nelsoda01,bat,30,0.2577477321012716,-0.04157221485504381,-0.04157221485504381,
1992,SFN,snydeco02,bat,30,0.2572769906162899,-0.04149628880907901,-0.04149628880907901,
1991,PHI,dykstle01,bat,30,0.2569782493622513,-0.04144810473584698,-0.04144810473584698,
2023,LAA,drurybr01,bat,30,0.2567784788713065,-0.0414158836889204,-0.0414158836889204,
2022,COL,mcmahry01,bat,30,0.2564905362198949,-0.041369441325789506,-0.041369441325789506,
2022,CHA,vaughan01,bat,30,0.25604070012488034,-0.04129688711691618,-0.04129688711691618,
2024,OAK,butlela01,bat,30,0.25569838610045753,-0.04124167517749315,-0.04124167517749315,
1981,CAL,burleri01,bat,30,0.25531487137514686,-0.041179817963733364,-0.041179817963733364,
2022,WAS,menesjo01,bat,30,0.2543980981992064,-0.041031951322452645,-0.041031951322452645,
1976,CHA,spencji01,bat,30,0.25433107337023375,-0.04102114086616673,-0.04102114086616673,
1975,CAL,chalkda01,bat,30,0.254179767523037,-0.04099673669726403,-0.04099673669726403,
2024,COL,doylebr02,bat,30,0.25409008149514645,-0.04098227120889459,-0.04098227120889459,
2010,SEA,gutiefr01,bat,30,0.2538280959342925,-0.040940015473272987,-0.040940015473272987,
1980,NYN,youngjo02,bat,30,0.2534802634319818,-0.04088391345677126,-0.04088391345677126,
2022,OAK,brownse01,bat,30,0.25302893541899796,-0.04081111861596741,-0.04081111861596741,
2023,SDN,machama01,bat,30,0.25276345741668044,-0.040768299583335554,-0.040768299583335554,
1994,CHN,gracema01,bat,30,0.2526311926543151,-0.040746966557147594,-0.040746966557147594,
2024,SLN,contrwi01,bat,30,0.25185299014714346,-0.04062145002373282,-0.04062145002373282,
2020,NYA,lemahdj01,bat,30,0.2513598558486247,-0.04054191223364914,-0.04054191223364914,
1994,OAK,sierrru01,bat,30,0.25130560702412363,-0.04053316242324575,-0.04053316242324575,
2011,MIN,valenda01,bat,30,0.2511140828280444,-0.04050227142387813,-0.04050227142387813,
1980,SEA,meyerda01,bat,30,0.25089207291489074,-0.040466463373369475,-0.040466463373369475,
2022,SDN,croneja01,bat,30,0.2502721489538754,-0.04036647563772184,-0.04036647563772184,
1984,ML4,coopece01,bat,30,0.2500868895864946,-0.0403365950945959,-0.0403365950945959,
2023,MIN,julieed01,bat,30,0.2500664289416467,-0.04033329499058818,-0.04033329499058818,
2024,CIN,stephty01,bat,30,0.2485537220667249,-0.04008931001076208,-0.04008931001076208,
2011,SEA,carpmi01,bat,30,0.2482238075782797,-0.040036097996496725,-0.040036097996496725,
1964,HOU,gainejo01,bat,30,0.24773587994042912,-0.039957399990391794,-0.039957399990391794,
1981,CHN,hendest01,bat,30,0.2476588794273138,-0.039944980552792546,-0.039944980552792546,
2024,LAA,netoza01,bat,30,0.24732842097353103,-0.03989168080218242,-0.03989168080218242,
1976,CAL,bondsbo01,bat,30,0.2472041105081575,-0.03987163072712217,-0.03987163072712217,
1984,SLN,hendrge01,bat,30,0.24612592932531743,-0.03969773053634152,-0.03969773053634152,
2024,LAA,wardta01,bat,30,0.2456182396920358,-0.039615845111618676,-0.039615845111618676,
1996,KCA,tuckemi01,bat,30,0.24544109901006736,-0.039587274033881834,-0.039587274033881834,
1981,NYA,mumphje01,bat,30,0.2453718635783767,-0.03957610702877044,-0.03957610702877044,
2023,PIT,suwinja01,bat,30,0.24483388259235855,-0.039489335901993314,-0.039489335901993314,
2022,BAL,mullice01,bat,30,0.2448047553490651,-0.03948463795952663,-0.03948463795952663,
2020,SDN,machama01,bat,30,0.24426918200134554,-0.03939825516150734,-0.03939825516150734,
1994,ML4,seitzke01,bat,30,0.2442672699154752,-0.039397946760560514,-0.039397946760560514,
2024,TBA,diazya01,bat,30,0.24418216839825604,-0.03938422070939614,-0.03938422070939614,
2011,SFN,schiena01,bat,30,0.24415205120333824,-0.03937936309731262,-0.03937936309731262,
2024,BAL,cowseco01,bat,30,0.243983739428023,-0.0393522160367779,-0.0393522160367779,
2020,PHI,harpebr03,bat,30,0.24394255787675204,-0.039345573851089034,-0.039345573851089034,
2023,LAA,troutmi01,bat,30,0.24389166806715354,-0.03933736581728283,-0.03933736581728283,
1980,CHN,kingmda01,bat,30,0.2435264737971481,-0.03927846351566905,-0.03927846351566905,
2022,SDN,profaju01,bat,30,0.2431747586867378,-0.039221735272054484,-0.039221735272054484,
1979,TOR,griffal01,bat,30,0.24300386179793193,-0.039194171257730955,-0.039194171257730955,
1993,FLO,sheffga01,bat,30,0.242759767829479,-0.03915480126281919,-0.03915480126281919,
1954,PHA,zernigu01,bat,30,0.24265164028423572,-0.03913736133616705,-0.03913736133616705,
1994,SDN,roberbi01,bat,30,0.24256995576785326,-0.03912418641416988,-0.03912418641416988,
1977,CAL,solaito01,bat,30,0.2424527779403214,-0.03910528676456797,-0.03910528676456797,
2023,SLN,arenano01,bat,30,0.24224012697603034,-0.03907098822194038,-0.03907098822194038,
1979,HOU,cedence01,bat,30,0.24090218800908797,-0.038855191614369025,-0.038855191614369025,
1992,CAL,gonzare01,bat,30,0.2406890983109772,-0.038820822308222126,-0.038820822308222126,
1982,NYN,stearjo01,bat,30,0.24055965576152855,-0.038799944477665896,-0.038799944477665896,
1984,CIN,cedence01,bat,30,0.23990642626604827,-0.03869458488162069,-0.03869458488162069,
1992,CAL,curtich01,bat,30,0.23946334519883186,-0.03862312019335998,-0.03862312019335998,
1982,TEX,hosteda01,bat,30,0.23911295601656488,-0.03856660580912337,-0.03856660580912337,
2024,CIN,indiajo01,bat,30,0.23850039174167934,-0.0384678051196257,-0.0384678051196257,
1954,BAL,stephve01,bat,30,0.23827290620694605,-0.038431113904346136,-0.038431113904346136,
2023,DET,carpeke01,bat,30,0.23809593597023201,-0.038402570317779355,-0.038402570317779355,
1994,CAL,owensp01,bat,30,0.23794829464916306,-0.03837875720147791,-0.03837875720147791,
1973,CAL,scheiri01,bat,30,0.23767386621644984,-0.03833449455104029,-0.03833449455104029,
1979,SDN,richage01,bat,30,0.2375687732162416,-0.038317544067135736,-0.038317544067135736,
1981,NYN,brookhu01,bat,30,0.23755428277052118,-0.038315206898471156,-0.038315206898471156,
2024,MIA,burgeja01,bat,30,0.23749500012180116,-0.03830564518093567,-0.03830564518093567,
1989,LAN,marshmi02,bat,30,0.23746778259313597,-0.03830125525695741,-0.03830125525695741,
2010,SEA,figgich01,bat,30,0.2366913543462292,-0.038176024894553094,-0.038176024894553094,
1981,NYA,jacksre01,bat,30,0.23584057553508045,-0.03803880250565814,-0.03803880250565814,
2020,SDN,tatisfe02,bat,30,0.2358046541547173,-0.03803300873463182,-0.03803300873463182,
1982,TEX,parrila01,bat,30,0.23571093905819177,-0.03801789339648254,-0.03801789339648254,
2024,TEX,lowena01,bat,30,0.23545376868156365,-0.03797641430347801,-0.03797641430347801,
2022,COL,rodgebr02,bat,30,0.2353800212516999,-0.03796451955672579,-0.03796451955672579,
2020,MIN,cruzne02,bat,30,0.23530147521164446,-0.03795185084058782,-0.03795185084058782,
1971,CAL,alomasa01,bat,30,0.235216427044833,-0.0379381333943279,-0.0379381333943279,
1976,SFN,thomaga01,bat,30,0.235022925545923,-0.03790692347514887,-0.03790692347514887,
1984,ATL,perryge01,bat,30,0.23481305888212511,-0.03787307401324599,-0.03787307401324599,
2022,CHN,suzukse01,bat,30,0.23465566476724986,-0.03784768786568546,-0.03784768786568546,
2013,MIA,yelicch01,bat,30,0.2346500101556232,-0.037846775831552125,-0.037846775831552125,
2023,DET,torkesp01,bat,30,0.23453713223526776,-0.037828569715365766,-0.037828569715365766,
2023,WAS,candeje01,bat,30,0.233439952488189,-0.03765160524003048,-0.03765160524003048,
1982,NYN,wilsomo01,bat,30,0.23340338159874302,-0.03764570670947468,-0.03764570670947468,
1994,ML4,nilssda01,bat,30,0.2333800040382546,-0.03764193613520235,-0.03764193613520235,
2022,KCA,wittbo02,bat,30,0.23312305277730772,-0.037600492383436726,-0.037600492383436726,
2023,SFN,wadela01,bat,30,0.23272316892013087,-0.037535994987117884,-0.037535994987117884,
2024,SEA,raleica01,bat,30,0.2317791672095501,-0.03738373664670163,-0.03738373664670163,
1972,SDN,gastoci01,bat,30,0.23062330789074775,-0.03719730772431415,-0.03719730772431415,
1972,TEX,howarfr01,bat,30,0.22979667231129708,-0.037063979405047916,-0.037063979405047916,
1984,ML4,oglivbe01,bat,30,0.22969971873643552,-0.03704834173168315,-0.03704834173168315,
1981,KCA,otisam01,bat,30,0.22956012974546416,-0.03702582737830067,-0.03702582737830067,
2020,SFN,yastrmi01,bat,30,0.22933451864573634,-0.0369894384912478,-0.0369894384912478,
1994,OAK,neeltr01,bat,30,0.22900022834513423,-0.0369355207008281,-0.0369355207008281,
2022,KCA,perezsa02,bat,30,0.22891810833080725,-0.036922275537226976,-0.036922275537226976,
1981,PIT,easlemi01,bat,30,0.22855886122030175,-0.03686433245488738,-0.03686433245488738,
2024,ATL,rileyau01,bat,30,0.22802979549858943,-0.03677899927396604,-0.03677899927396604,
1994,BOS,coopesc01,bat,30,0.22791305063866438,-0.036760169457849094,-0.036760169457849094,
1980,CHN,randlle01,bat,30,0.22709887686667007,-0.03662885110752743,-0.03662885110752743,
2024,KCA,pasquvi01,bat,30,0.22702011338167613,-0.03661614731962518,-0.03661614731962518,
1971,SDN,gastoci01,bat,30,0.22701676420661426,-0.03661560713009907,-0.03661560713009907,
1986,LAN,madlobi01,bat,30,0.2269554957777635,-0.03660572512544572,-0.03660572512544572,
1976,MON,valenel01,bat,30,0.22650230116309947,-0.03653262921985475,-0.03653262921985475,
1984,SLN,smithlo01,bat,30,0.22649426797186292,-0.036531333543848854,-0.036531333543848854,
2023,MIN,jeffery01,bat,30,0.22617822219042114,-0.03648035841780986,-0.03648035841780986,
2022,KCA,beninan01,bat,30,0.2250844761027755,-0.03630394775851217,-0.03630394775851217,
1981,SDN,salazlu01,bat,30,0.22483882706936628,-0.03626432694667198,-0.03626432694667198,
2024,MIN,wallnma01,bat,30,0.22367523188754077,-0.03607665030444206,-0.03607665030444206,
1994,FLO,brownje01,bat,30,0.2235977820520066,-0.036064158395484935,-0.036064158395484935,
1954,BAL,waitked01,bat,30,0.22317215857600828,-0.03599550944774327,-0.03599550944774327,
2020,NYA,voitlu01,bat,30,0.22308507075306816,-0.03598146302468841,-0.03598146302468841,
2024,TBA,paredis01,bat,30,0.22111839751908907,-0.0356642576643692,-0.0356642576643692,
1985,SFN,brenlbo01,bat,30,0.22104914604431636,-0.03565308807166393,-0.03565308807166393,
2024,SEA,raleylu01,bat,30,0.22095220530788728,-0.03563745246901408,-0.03563745246901408,
1981,SFN,morgajo02,bat,30,0.22075783245684868,-0.035606102009169145,-0.035606102009169145,
1989,DET,morelke01,bat,30,0.22037898407294326,-0.03554499743111988,-0.03554499743111988,
2024,SFN,fitzgty01,bat,30,0.22034206317926167,-0.03553904244826801,-0.03553904244826801,
2024,WAS,abramcj01,bat,30,0.2201943555689833,-0.0355152186401586,-0.0355152186401586,
2024,WAS,garcilu04,bat,30,0.21983280627058055,-0.03545690423719041,-0.03545690423719041,
2022,MIA,coopega03,bat,30,0.21982627790645068,-0.03545585127523398,-0.03545585127523398,
2020,NYN,smithdo02,bat,30,0.21941385515401812,-0.03538933147645453,-0.03538933147645453,
2020,ATL,acunaro01,bat,30,0.21900949007306109,-0.03532411130210662,-0.03532411130210662,
2020,LAN,bettsmo01,bat,30,0.2177661855914844,-0.03512357832120716,-0.03512357832120716,
2020,LAN,seageco01,bat,30,0.2171019699176497,-0.03501644676091124,-0.03501644676091124,
1981,ML4,yountro01,bat,30,0.21696131374297528,-0.034993760281125046,-0.034993760281125046,
2022,ARI,rojasjo01,bat,30,0.21641328416768355,-0.034905368414142504,-0.034905368414142504,
2020,SDN,myerswi01,bat,30,0.2160689851363538,-0.03484983631231513,-0.03484983631231513,
1994,PIT,martial03,bat,30,0.21538018147946478,-0.03473873894830077,-0.03473873894830077,
1989,DET,pettiga01,bat,30,0.2153162407889174,-0.03472842593369636,-0.03472842593369636,
1992,NYN,bostoda01,bat,30,0.2149887195991189,-0.03467559993534176,-0.03467559993534176,
1975,DET,roberle01,bat,30,0.21456391282441423,-0.0346070827136152,-0.0346070827136152,
1984,LAN,sciosmi01,bat,30,0.2141286469586611,-0.03453687854171953,-0.03453687854171953,
1972,TEX,minchdo01,bat,30,0.21387539370918318,-0.034496031243416644,-0.034496031243416644,
1981,TEX,sundbji01,bat,30,0.2137963358278973,-0.0344832799722415,-0.0344832799722415,
1983,SDN,wiggial01,bat,30,0.21348578268242474,-0.0344331907552298,-0.0344331907552298,
1976,CAL,solaito01,bat,30,0.21331207766342392,-0.034405173816681275,-0.034405173816681275,
1981,SLN,oberkke01,bat,30,0.21292162963143413,-0.03434219832765067,-0.03434219832765067,
1981,CLE,diazbo01,bat,30,0.21145830128269663,-0.034106177626241393,-0.034106177626241393,
1992,BOS,vaughmo01,bat,30,0.21101099433007325,-0.0340340313435602,-0.0340340313435602,
2020,SFN,beltbr01,bat,30,0.21077611418494954,-0.03399614744918541,-0.03399614744918541,
1981,ATL,washicl01,bat,30,0.21018433674299836,-0.03390069947467715,-0.03390069947467715,
1980,SEA,pacioto01,bat,30,0.20987636657468958,-0.03385102686688542,-0.03385102686688542,
1981,SDN,kennete02,bat,30,0.209751253959046,-0.03383084741274935,-0.03383084741274935,
1975,DET,freehbi01,bat,30,0.20848326858606026,-0.033626333642912946,-0.033626333642912946,
1986,LAN,stubbfr01,bat,30,0.20834915860216302,-0.03360470300034887,-0.03360470300034887,
1986,CHA,hassero01,bat,30,0.2082776511735974,-0.03359316954412861,-0.03359316954412861,
2024,NYA,stantmi03,bat,30,0.2081079604434995,-0.033565800071532176,-0.033565800071532176,
1994,CHN,hillgl01,bat,30,0.20732245064046018,-0.033439104942009704,-0.033439104942009704,
2024,TBA,lowebr01,bat,30,0.20688814898673624,-0.03336905628818326,-0.03336905628818326,
1994,PHI,krukjo01,bat,30,0.2059849520190233,-0.033223379357906986,-0.033223379357906986,
2020,NYN,confomi01,bat,30,0.20576981610737577,-0.03318868001731867,-0.03318868001731867,
1986,SLN,herrto01,bat,30,0.20470988810139407,-0.033017723887321625,-0.033017723887321625,
2023,COL,blackch02,bat,30,0.203422679524741,-0.03281010960076468,-0.03281010960076468,
2023,COL,mcmahry01,bat,30,0.20326671486624345,-0.032784954010684424,-0.032784954010684424,
2023,SEA,raleica01,bat,30,0.2017998540775762,-0.032548363560899386,-0.032548363560899386,
1992,CAL,polonlu01,bat,30,0.20105646183928969,-0.032428461586982205,-0.032428461586982205,
2022,MIA,chishja01,bat,30,0.19878332849992955,-0.03206182717740799,-0.03206182717740799,
2022,SFN,estrath01,bat,30,0.19851143678058794,-0.03201797367428837,-0.03201797367428837,
1994,PIT,merceor01,bat,30,0.1979803793715438,-0.031932319253474804,-0.031932319253474804,
2024,COL,toglimi01,bat,30,0.19740212023333184,-0.031839051650537395,-0.031839051650537395,
2024,SEA,rodriju01,bat,30,0.19723727375698763,-0.03181246350919155,-0.03181246350919155,
2022,SFN,florewi01,bat,30,0.19699090532535168,-0.0317727266653793,-0.0317727266653793,
2024,WAS,winkeje01,bat,30,0.19679715162843547,-0.03174147606910249,-0.03174147606910249,
2022,TBA,ramirha02,bat,30,0.19613153834362757,-0.031634119087681864,-0.031634119087681864,
2020,LAA,rendoan01,bat,30,0.19606240384663698,-0.0316229683623608,-0.0316229683623608,
1981,TOR,velezot01,bat,30,0.19602665694583996,-0.03161720273319999,-0.03161720273319999,
2024,SLN,winnma01,bat,30,0.19593318374043545,-0.031602126409747654,-0.031602126409747654,
1976,CAL,bochtbr01,bat,30,0.19498640593911906,-0.031449420312761135,-0.031449420312761135,
1976,MON,parrila01,bat,30,0.1946463576685907,-0.03139457381751463,-0.03139457381751463,
2023,DET,greenri02,bat,30,0.19427858822979063,-0.03133525616609526,-0.03133525616609526,
1963,HOU,staubru01,bat,30,0.19417998571097653,-0.03131935253402847,-0.03131935253402847,
1978,OAK,cartyri01,bat,30,0.19382100227848015,-0.03126145198040002,-0.03126145198040002,
2024,TOR,horwisp01,bat,30,0.19380885193794992,-0.031259492248056436,-0.031259492248056436,
1981,SEA,burroje01,bat,30,0.1933220184869271,-0.031180970723697916,-0.031180970723697916,
1981,NYN,youngjo02,bat,30,0.19116738926652319,-0.030833449881697287,-0.030833449881697287,
1976,MON,jorgemi01,bat,30,0.19081421887877642,-0.03077648691593168,-0.03077648691593168,
2024,TEX,langfwy01,bat,30,0.1903231149923483,-0.03069727661166908,-0.03069727661166908,
2023,PIT,mccutan01,bat,30,0.18971797778428884,-0.03059967383617562,-0.03059967383617562,
2020,TBA,lowebr01,bat,30,0.1897147935542307,-0.03059916025068237,-0.03059916025068237,
2023,OAK,nodary01,bat,30,0.1889207368169164,-0.03047108658337361,-0.03047108658337361,
1979,OAK,grosswa01,bat,30,0.18712457590738787,-0.030181383210869012,-0.030181383210869012,
2023,OAK,gelofza01,bat,30,0.1848274820999838,-0.029810884209674805,-0.029810884209674805,
2024,DET,vierlma01,bat,30,0.18460087442416603,-0.029774334584542907,-0.029774334584542907,
