season,name,n_teams,pos_change_suggestion
2011,Collin Balester,1,No Change
2011,Collin Cowgill,1,No Change
2011,Conor Gillaspie,1,No Change
2011,Conor Jackson,2,Utility Tryout
2011,Cord Phelps,1,No Change
2011,Corey Brown,1,No Change
2011,Corey Hart,1,No Change
2011,Corey Kluber,1,No Change
2011,Corey Patterson,2,Utility Tryout
2011,Cory Gearrin,1,No Change
2011,Cory Luebke,1,No Change
2011,Cory Wade,1,No Change
2011,Craig Breslow,1,No Change
2011,Craig Counsell,1,No Change
2011,Craig Gentry,1,No Change
2011,Craig Kimbrel,1,No Change
2011,Craig Stammen,1,No Change
2011,Craig Tatum,1,No Change
2011,Cristhian Martinez,1,No Change
2011,Curtis Granderson,1,No Change
2011,D. J. Carrasco,1,No Change
2011,DJ LeMahieu,1,No Change
2011,Daisuke Matsuzaka,1,No Change
2011,Dale Thayer,1,No Change
2011,Dallas Braden,1,No Change
2011,Dallas McPherson,1,No Change
2011,Dan Cortes,1,No Change
2011,Dan Haren,1,No Change
2011,Dan Johnson,1,No Change
2011,Dan Runzler,1,No Change
2011,Dan Uggla,1,No Change
2011,Dan Wheeler,1,No Change
2011,Dana Eveland,1,No Change
2011,Dane De La Rosa,1,No Change
2011,Dane Sardinha,1,No Change
2011,Daniel Bard,1,No Change
2011,Daniel Descalso,1,No Change
2011,Daniel Hudson,1,No Change
2011,Daniel McCutchen,1,No Change
2011,Daniel Moskos,1,No Change
2011,Daniel Murphy,1,No Change
2011,Daniel Schlereth,1,No Change
2011,Danny Duffy,1,No Change
2011,Danny Espinosa,1,No Change
2011,Danny Farquhar,1,No Change
2011,Danny Herrera,2,Utility Tryout
2011,Danny Valencia,1,No Change
2011,Danny Worth,1,No Change
2011,Danys Baez,1,No Change
2011,Daric Barton,1,No Change
2011,Darin Mastroianni,1,No Change
2011,Darnell McDonald,1,No Change
2011,Darren Ford,1,No Change
2011,Darren O'Day,1,No Change
2011,Darren Oliver,1,No Change
2011,Darwin Barney,1,No Change
2011,Daryl Thompson,1,No Change
2011,Dave Bush,1,No Change
2011,Dave Sappelt,1,No Change
2011,David Carpenter,1,No Change
2011,David Cooper,1,No Change
2011,David DeJesus,1,No Change
2011,David Freese,1,No Change
2011,David Hernandez,1,No Change
2011,David Herndon,1,No Change
2011,David Huff,1,No Change
2011,David Murphy,1,No Change
2011,David Ortiz,1,No Change
2011,David Pauley,2,Utility Tryout
2011,David Price,1,No Change
2011,David Purcey,3,Utility Tryout
2011,David Robertson,1,No Change
2011,David Ross,1,No Change
2011,David Wright,1,No Change
2011,Dayan Viciedo,1,No Change
2011,Dee Strange-Gordon,1,No Change
2011,Dellin Betances,1,No Change
2011,Delmon Young,2,Utility Tryout
2011,Denard Span,1,No Change
2011,Dennys Reyes,1,No Change
2011,Derek Holland,1,No Change
2011,Derek Jeter,1,No Change
2011,Derek Lowe,1,No Change
2011,Derrek Lee,2,Utility Tryout
2011,Desmond Jennings,1,No Change
2011,Devin Mesoraco,1,No Change
2011,Dewayne Wise,2,Utility Tryout
2011,Dexter Fowler,1,No Change
2011,Dillon Gee,1,No Change
2011,Dioner Navarro,1,No Change
2011,Diory Hernandez,1,No Change
2011,Domonic Brown,1,No Change
2011,Don Kelly,1,No Change
2011,Donnie Murphy,1,No Change
2011,Donny Lucy,1,No Change
2011,Dontrelle Willis,1,No Change
2011,Doug Davis,1,No Change
2011,Doug Fister,2,Utility Tryout
2011,Doug Slaten,1,No Change
2011,Drew Butera,1,No Change
2011,Drew Carpenter,2,Utility Tryout
2011,Drew Pomeranz,1,No Change
2011,Drew Storen,1,No Change
2011,Drew Stubbs,1,No Change
2011,Drew Sutton,1,No Change
2011,Duane Below,1,No Change
2011,Dustin Ackley,1,No Change
2011,Dustin McGowan,1,No Change
2011,Dustin Moseley,1,No Change
2011,Dustin Pedroia,1,No Change
2011,Dusty Brown,1,No Change
2011,Dusty Hughes,1,No Change
2011,Dylan Axelrod,1,No Change
2011,Edgar Gonzalez,1,No Change
2011,Edgar Renteria,1,No Change
2011,Edgmer Escalona,1,No Change
2011,Edinson Volquez,1,No Change
2011,Eduardo Escobar,1,No Change
2011,Eduardo Nunez,1,No Change
2011,Eduardo Sanchez,1,No Change
2011,Edward Mujica,1,No Change
2011,Edwin Encarnacion,1,No Change
2011,Edwin Jackson,2,Utility Tryout
2011,Efren Navarro,1,No Change
2011,Eli Whiteside,1,No Change
2011,Eliezer Alfonzo,1,No Change
2011,Elih Villanueva,1,No Change
2011,Elliot Johnson,1,No Change
2011,Elvis Andrus,1,No Change
2011,Emilio Bonifacio,1,No Change
2011,Emmanuel Burriss,1,No Change
2011,Endy Chavez,1,No Change
2011,Enerio Del Rosario,1,No Change
2011,Enrique Gonzalez,1,No Change
2011,Eric Chavez,1,No Change
2011,Eric Farris,1,No Change
2011,Eric Fryer,1,No Change
2011,Eric Hacker,1,No Change
2011,Eric Hinske,1,No Change
2011,Eric Hosmer,1,No Change
2011,Eric O'Flaherty,1,No Change
2011,Eric Patterson,1,No Change
2011,Eric Sogard,1,No Change
2011,Eric Stults,1,No Change
2011,Eric Surkamp,1,No Change
2011,Eric Thames,1,No Change
2011,Eric Young,1,No Change
2011,Erick Almonte,1,No Change
2011,Erick Aybar,1,No Change
2011,Erik Bedard,2,Utility Tryout
2011,Erik Hamren,1,No Change
2011,Erik Kratz,1,No Change
2011,Ernesto Frieri,1,No Change
2011,Ervin Santana,1,No Change
2011,Esmerling Vasquez,1,No Change
2011,Esmil Rogers,1,No Change
2011,Esteban German,1,No Change
2011,Eugenio Velez,1,No Change
2011,Evan Longoria,1,No Change
2011,Evan Meek,1,No Change
2011,Evan Scribner,1,No Change
2011,Everett Teaford,1,No Change
2011,Everth Cabrera,1,No Change
2011,Ezequiel Carrera,1,No Change
2011,Fautino De Los Santos,1,No Change
2011,Felipe Lopez,2,Utility Tryout
2011,Felipe Paulino,2,Utility Tryout
2011,Felix Doubront,1,No Change
2011,Felix Hernandez,1,No Change
2011,Felix Pie,1,No Change
2011,Fernando Abad,1,No Change
2011,Fernando Martinez,1,No Change
2011,Fernando Rodney,1,No Change
2011,Fernando Rodriguez,1,No Change
2011,Fernando Salas,1,No Change
2011,Francisco Cervelli,1,No Change
2011,Francisco Cordero,1,No Change
2011,Francisco Liriano,1,No Change
2011,Francisco Rodriguez,3,Utility Tryout
2011,Frank Francisco,1,No Change
2011,Frank Herrmann,1,No Change
2011,Frankie De La Cruz,1,No Change
2011,Franklin Gutierrez,1,No Change
2011,Franklin Morales,2,Utility Tryout
2011,Fred Lewis,1,No Change
2011,Freddie Freeman,1,No Change
2011,Freddy Garcia,1,No Change
2011,Freddy Sanchez,1,No Change
2011,Gaby Sanchez,1,No Change
2011,Garrett Jones,1,No Change
2011,Garrett Olson,1,No Change
2011,Garrett Richards,1,No Change
2011,Gavin Floyd,1,No Change
2011,Geoff Blum,1,No Change
2011,George Kontos,1,No Change
2011,George Kottaras,1,No Change
2011,George Sherrill,1,No Change
2011,Geovany Soto,1,No Change
2011,Gerald Laird,1,No Change
2011,Gerardo Parra,1,No Change
2011,Giancarlo Stanton,1,No Change
2011,Gil Velazquez,1,No Change
2011,Gio Gonzalez,1,No Change
2011,Glen Perkins,1,No Change
2011,Gordon Beckham,1,No Change
2011,Grady Sizemore,1,No Change
2011,Graham Godfrey,1,No Change
2011,Grant Balfour,1,No Change
2011,Greg Dobbs,1,No Change
2011,Greg Golson,1,No Change
2011,Greg Halman,1,No Change
2011,Greg Holland,1,No Change
2011,Greg Reynolds,1,No Change
2011,Guillermo Moscoso,1,No Change
2011,Guillermo Mota,1,No Change
2011,Gustavo Molina,1,No Change
2011,Hank Conger,1,No Change
2011,Hanley Ramirez,1,No Change
2011,Heath Bell,1,No Change
2011,Hector Gimenez,1,No Change
2011,Hector Gomez,1,No Change
2011,Hector Noesi,1,No Change
2011,Hector Sanchez,1,No Change
2011,Hector Santiago,1,No Change
2011,Henderson Alvarez,1,No Change
2011,Henry Blanco,1,No Change
2011,Henry Rodriguez,1,No Change
2011,Henry Sosa,1,No Change
2011,Hideki Matsui,1,No Change
2011,Hideki Okajima,1,No Change
2011,Hiroki Kuroda,1,No Change
2011,Hisanori Takahashi,1,No Change
2011,Homer Bailey,1,No Change
2011,Horacio Ramirez,1,No Change
2011,Howie Kendrick,1,No Change
2011,Humberto Quintero,1,No Change
2011,Hung-Chih Kuo,1,No Change
2011,Hunter Pence,2,Utility Tryout
2011,Huston Street,1,No Change
2011,Ian Desmond,1,No Change
2011,Ian Kennedy,1,No Change
2011,Ian Kinsler,1,No Change
2011,Ian Stewart,1,No Change
2011,Ichiro Suzuki,1,No Change
2011,Ike Davis,1,No Change
2011,Ivan De Jesus,1,No Change
2011,Ivan Nova,1,No Change
2011,Ivan Rodriguez,1,No Change
2011,J. A. Happ,1,No Change
2011,J. C. Boscan,1,No Change
2011,J. C. Gutierrez,1,No Change
2011,J. C. Romero,2,Utility Tryout
2011,J. D. Drew,1,No Change
2011,J. D. Martinez,1,No Change
2011,J. J. Hardy,1,No Change
2011,J. J. Putz,1,No Change
2011,J. P. Arencibia,1,No Change
2011,J. P. Howell,1,No Change
2011,J. R. Towles,1,No Change
2011,JB Shuck,1,No Change
2011,Jack Cust,1,No Change
2011,Jack Hannahan,1,No Change
2011,Jack Wilson,2,Utility Tryout
2011,Jacob Turner,1,No Change
2011,Jacoby Ellsbury,1,No Change
2011,Jai Miller,1,No Change
2011,Jaime Garcia,1,No Change
2011,Jair Jurrjens,1,No Change
2011,Jairo Asencio,1,No Change
2011,Jake Arrieta,1,No Change
2011,Jake Fox,1,No Change
2011,Jake McGee,1,No Change
2011,Jake Peavy,1,No Change
2011,Jake Westbrook,1,No Change
2011,James Darnell,1,No Change
2011,James Loney,1,No Change
2011,James McDonald,1,No Change
2011,James Russell,1,No Change
2011,James Shields,1,No Change
2011,Jamey Carroll,1,No Change
2011,Jamey Wright,1,No Change
2011,Jamie Hoffmann,1,No Change
2011,Jared Burton,1,No Change
2011,Jared Hughes,1,No Change
2011,Jarrod Dyson,1,No Change
2011,Jarrod Parker,1,No Change
2011,Jarrod Saltalamacchia,1,No Change
2011,Jason Bartlett,1,No Change
2011,Jason Bay,1,No Change
2011,Jason Berken,1,No Change
2011,Jason Bourgeois,1,No Change
2011,Jason Bulger,1,No Change
2011,Jason Donald,1,No Change
2011,Jason Frasor,2,Utility Tryout
2011,Jason Giambi,1,No Change
2011,Jason Grilli,1,No Change
2011,Jason Hammel,1,No Change
2011,Jason Heyward,1,No Change
2011,Jason Isringhausen,1,No Change
2011,Jason Jaramillo,1,No Change
2011,Jason Kipnis,1,No Change
2011,Jason Kubel,1,No Change
2011,Jason Marquis,2,Utility Tryout
2011,Jason Michaels,1,No Change
2011,Jason Motte,1,No Change
2011,Jason Pridie,1,No Change
2011,Jason Repko,1,No Change
2011,Jason Vargas,1,No Change
2011,Jason Varitek,1,No Change
2011,Javier Lopez,1,No Change
2011,Javier Vazquez,1,No Change
2011,Javy Guerra,1,No Change
2011,Jay Bruce,1,No Change
2011,Jay Buente,2,Utility Tryout
2011,Jay Gibbons,1,No Change
2011,Jayson Nix,1,No Change
2011,Jayson Werth,1,No Change
2011,Jeanmar Gomez,1,No Change
2011,Jed Lowrie,1,No Change
2011,Jeff Baker,1,No Change
2011,Jeff Francis,1,No Change
2011,Jeff Francoeur,1,No Change
2011,Jeff Fulchino,2,Utility Tryout
2011,Jeff Gray,2,Utility Tryout
2011,Jeff Karstens,1,No Change
2011,Jeff Keppinger,2,Utility Tryout
2011,Jeff Locke,1,No Change
2011,Jeff Manship,1,No Change
2011,Jeff Marquez,1,No Change
2011,Jeff Mathis,1,No Change
2011,Jeff Niemann,1,No Change
2011,Jeff Samardzija,1,No Change
2011,Jeff Stevens,1,No Change
2011,Jemile Weeks,1,No Change
2011,Jerad Head,1,No Change
2011,Jered Weaver,1,No Change
2011,Jeremy Accardo,1,No Change
2011,Jeremy Affeldt,1,No Change
2011,Jeremy Guthrie,1,No Change
2011,Jeremy Hellickson,1,No Change
2011,Jeremy Hermida,2,Utility Tryout
2011,Jeremy Horst,1,No Change
2011,Jeremy Jeffress,1,No Change
2011,Jeremy Moore,1,No Change
2011,Jeremy Reed,1,No Change
2011,Jerome Williams,1,No Change
2011,Jerry Blevins,1,No Change
2011,Jerry Hairston,2,Utility Tryout
2011,Jerry Sands,1,No Change
2011,Jesse Chavez,1,No Change
2011,Jesse Crain,1,No Change
2011,Jesse Litsch,1,No Change
2011,Jesus Flores,1,No Change
2011,Jesus Guzman,1,No Change
2011,Jesus Montero,1,No Change
2011,Jhonny Peralta,1,No Change
2011,Jhoulys Chacin,1,No Change
2011,Jim Hoey,1,No Change
2011,Jim Johnson,1,No Change
2011,Jim Miller,1,No Change
2011,Jim Thome,2,Utility Tryout
2011,Jimmy Paredes,1,No Change
2011,Jimmy Rollins,1,No Change
2011,Jo-Jo Reyes,2,Utility Tryout
2011,Joakim Soria,1,No Change
2011,Joaquin Benoit,1,No Change
2011,Joba Chamberlain,1,No Change
2011,Joe Beimel,1,No Change
2011,Joe Benson,1,No Change
2011,Joe Blanton,1,No Change
2011,Joe Inglett,1,No Change
2011,Joe Mather,1,No Change
2011,Joe Mauer,1,No Change
2011,Joe Nathan,1,No Change
2011,Joe Paterson,1,No Change
2011,Joe Saunders,1,No Change
2011,Joe Savery,1,No Change
2011,Joe Smith,1,No Change
2011,Joe Thatcher,1,No Change
2011,Joe Thurston,1,No Change
2011,Joel Carreno,1,No Change
2011,Joel Hanrahan,1,No Change
2011,Joel Peralta,1,No Change
2011,Joel Pineiro,1,No Change
2011,Joey Devine,1,No Change
2011,Joey Gathright,1,No Change
2011,Joey Votto,1,No Change
2011,John Axford,1,No Change
2011,John Baker,1,No Change
2011,John Bowker,2,Utility Tryout
2011,John Buck,1,No Change
2011,John Danks,1,No Change
2011,John Ely,1,No Change
2011,John Gaub,1,No Change
2011,John Grabow,1,No Change
2011,John Jaso,1,No Change
2011,John Lackey,1,No Change
2011,John Lannan,1,No Change
2011,John Mayberry,1,No Change
2011,John McDonald,2,Utility Tryout
2011,Johnny Cueto,1,No Change
2011,Johnny Damon,1,No Change
2011,Johnny Giavotella,1,No Change
2011,Jon Garland,1,No Change
2011,Jon Jay,1,No Change
2011,Jon Lester,1,No Change
2011,Jon Rauch,1,No Change
2011,Jonathan Broxton,1,No Change
2011,Jonathan Herrera,1,No Change
2011,Jonathan Lucroy,1,No Change
2011,Jonathan Papelbon,1,No Change
2011,Jonathan Sanchez,1,No Change
2011,Jonathon Niese,1,No Change
2011,Jonny Gomes,2,Utility Tryout
2011,Jonny Venters,1,No Change
2011,Jordan Lyles,1,No Change
2011,Jordan Norberto,1,No Change
2011,Jordan Pacheco,1,No Change
2011,Jordan Schafer,2,Utility Tryout
2011,Jordan Smith,1,No Change
2011,Jordan Walden,1,No Change
2011,Jordan Zimmermann,1,No Change
2011,Jorge Cantu,1,No Change
2011,Jorge De La Rosa,1,No Change
2011,Jorge Posada,1,No Change
2011,Jose Altuve,1,No Change
2011,Jose Arredondo,1,No Change
2011,Jose Ascanio,1,No Change
2011,Jose Bautista,1,No Change
2011,Jose Ceda,1,No Change
2011,Jose Constanza,1,No Change
2011,Jose Contreras,1,No Change
2011,Jose Iglesias,1,No Change
2011,Jose Lobaton,1,No Change
2011,Jose Lopez,2,Utility Tryout
2011,Jose Mijares,1,No Change
2011,Jose Molina,1,No Change
2011,Jose Morales,1,No Change
2011,Jose Reyes,1,No Change
2011,Jose Tabata,1,No Change
2011,Jose Valdez,1,No Change
2011,Jose Valverde,1,No Change
2011,Jose Veras,1,No Change
2011,Josh Bard,1,No Change
2011,Josh Beckett,1,No Change
2011,Josh Bell,1,No Change
2011,Josh Collmenter,1,No Change
2011,Josh Hamilton,1,No Change
2011,Josh Harrison,1,No Change
2011,Josh Johnson,1,No Change
2011,Josh Judy,1,No Change
2011,Josh Kinney,1,No Change
2011,Josh Lindblom,1,No Change
2011,Josh Lueke,1,No Change
2011,Josh Outman,1,No Change
2011,Josh Reddick,1,No Change
2011,Josh Rodriguez,1,No Change
2011,Josh Roenicke,1,No Change
2011,Josh Rupe,1,No Change
2011,Josh Satin,1,No Change
2011,Josh Spence,1,No Change
2011,Josh Stinson,1,No Change
2011,Josh Thole,1,No Change
2011,Josh Tomlin,1,No Change
2011,Josh Willingham,1,No Change
2011,Josh Wilson,2,Utility Tryout
2011,Juan Abreu,1,No Change
2011,Juan Carlos Oviedo,1,No Change
2011,Juan Castro,1,No Change
2011,Juan Cruz,1,No Change
2011,Juan Francisco,1,No Change
2011,Juan Miranda,1,No Change
2011,Juan Nicasio,1,No Change
2011,Juan Perez,1,No Change
2011,Juan Pierre,1,No Change
2011,Juan Rivera,2,Utility Tryout
2011,Juan Uribe,1,No Change
2011,Julio Borbon,1,No Change
2011,Julio Lugo,1,No Change
2011,Julio Teheran,1,No Change
2011,Junichi Tazawa,1,No Change
2011,Justin Berg,1,No Change
2011,Justin Christian,1,No Change
2011,Justin De Fratus,1,No Change
2011,Justin Germano,1,No Change
2011,Justin Masterson,1,No Change
2011,Justin Morneau,1,No Change
2011,Justin Ruggiano,1,No Change
2011,Justin Sellers,1,No Change
2011,Justin Smoak,1,No Change
2011,Justin Turner,1,No Change
2011,Justin Upton,1,No Change
2011,Justin Verlander,1,No Change
2011,Kam Mickolio,1,No Change
2011,Kameron Loe,1,No Change
2011,Kanekoa Texeira,1,No Change
2011,Kelly Johnson,2,Utility Tryout
2011,Kelly Shoppach,1,No Change
2011,Kelvin Herrera,1,No Change
2011,Kenley Jansen,1,No Change
2011,Kerry Wood,1,No Change
2011,Kevin Correia,1,No Change
2011,Kevin Gregg,1,No Change
2011,Kevin Jepsen,1,No Change
2011,Kevin Kouzmanoff,2,Utility Tryout
2011,Kevin Millwood,1,No Change
2011,Kevin Slowey,1,No Change
2011,Kevin Whelan,1,No Change
2011,Kevin Youkilis,1,No Change
2011,Kila Ka'aihue,1,No Change
2011,Koji Uehara,2,Utility Tryout
2011,Kosuke Fukudome,2,Utility Tryout
2011,Koyie Hill,1,No Change
2011,Kris Medlen,1,No Change
2011,Kurt Suzuki,1,No Change
2011,Kyle Blanks,1,No Change
2011,Kyle Davies,1,No Change
2011,Kyle Drabek,1,No Change
2011,Kyle Farnsworth,1,No Change
2011,Kyle Hudson,1,No Change
2011,Kyle Kendrick,1,No Change
2011,Kyle Lohse,1,No Change
2011,Kyle McClellan,1,No Change
2011,Kyle Phillips,1,No Change
2011,Kyle Seager,1,No Change
2011,Kyle Waldrop,1,No Change
2011,Kyle Weiland,1,No Change
2011,LaTroy Hawkins,1,No Change
2011,Lance Berkman,1,No Change
2011,Lance Cormier,1,No Change
2011,Lance Lynn,1,No Change
2011,Lance Pendleton,2,Utility Tryout
2011,Landon Powell,1,No Change
2011,Lars Anderson,1,No Change
2011,Lastings Milledge,1,No Change
2011,Laynce Nix,1,No Change
2011,Leonys Martin,1,No Change
2011,Lester Oliveros,2,Utility Tryout
2011,Liam Hendriks,1,No Change
2011,Livan Hernandez,1,No Change
2011,Logan Forsythe,1,No Change
2011,Logan Morrison,1,No Change
2011,Logan Ondrusek,1,No Change
2011,Logan Schafer,1,No Change
2011,Lonnie Chisenhall,1,No Change
2011,Lorenzo Cain,1,No Change
2011,Lou Marson,1,No Change
2011,Louis Coleman,1,No Change
2011,Lucas Duda,1,No Change
2011,Lucas Harrell,2,Utility Tryout
2011,Luis Ayala,1,No Change
2011,Luis Durango,1,No Change
2011,Luis Marte,1,No Change
2011,Luis Martinez,1,No Change
2011,Luis Mendoza,1,No Change
2011,Luis Montanez,1,No Change
2011,Luis Perez,1,No Change
2011,Luis Rodriguez,1,No Change
2011,Luis Valbuena,1,No Change
2011,Luke Gregerson,1,No Change
2011,Luke Hochevar,1,No Change
2011,Luke Hughes,1,No Change
2011,Luke Scott,1,No Change
2011,Lyle Overbay,2,Utility Tryout
2011,Madison Bumgarner,1,No Change
2011,Magglio Ordonez,1,No Change
2011,Maicer Izturis,1,No Change
2011,Maikel Cleto,1,No Change
2011,Manny Acosta,1,No Change
2011,Manny Pina,1,No Change
2011,Manny Ramirez,1,No Change
2011,Marc Rzepczynski,2,Utility Tryout
2011,Marco Estrada,1,No Change
2011,Marco Scutaro,1,No Change
2011,Marcos Mateo,1,No Change
2011,Marcus Thames,1,No Change
2011,Mariano Rivera,1,No Change
2011,Mark Buehrle,1,No Change
2011,Mark DeRosa,1,No Change
2011,Mark DiFelice,1,No Change
2011,Mark Ellis,2,Utility Tryout
2011,Mark Hamburger,1,No Change
2011,Mark Hamilton,1,No Change
2011,Mark Hendrickson,1,No Change
2011,Mark Kotsay,1,No Change
2011,Mark Lowe,1,No Change
2011,Mark Melancon,1,No Change
2011,Mark Reynolds,1,No Change
2011,Mark Teahen,2,Utility Tryout
2011,Mark Teixeira,1,No Change
2011,Mark Trumbo,1,No Change
2011,Mark Worrell,1,No Change
2011,Marlon Byrd,1,No Change
2011,Martin Maldonado,1,No Change
2011,Martin Prado,1,No Change
2011,Mason Tobin,1,No Change
2011,Mat Gamel,1,No Change
2011,Mat Latos,1,No Change
2011,Matt Albers,1,No Change
2011,Matt Angle,1,No Change
2011,Matt Belisle,1,No Change
2011,Matt Cain,1,No Change
2011,Matt Capps,1,No Change
2011,Matt Carpenter,1,No Change
2011,Matt Daley,1,No Change
2011,Matt Diaz,2,Utility Tryout
2011,Matt Dominguez,1,No Change
2011,Matt Downs,1,No Change
2011,Matt Garza,1,No Change
2011,Matt Guerrier,1,No Change
2011,Matt Harrison,1,No Change
2011,Matt Holliday,1,No Change
2011,Matt Joyce,1,No Change
2011,Matt Kemp,1,No Change
2011,Matt LaPorta,1,No Change
2011,Matt Lindstrom,1,No Change
2011,Matt Maloney,1,No Change
2011,Matt Moore,1,No Change
2011,Matt Pagnozzi,2,Utility Tryout
2011,Matt Palmer,1,No Change
2011,Matt Reynolds,1,No Change
2011,Matt Stairs,1,No Change
2011,Matt Thornton,1,No Change
2011,Matt Tolbert,1,No Change
2011,Matt Treanor,2,Utility Tryout
2011,Matt Wieters,1,No Change
2011,Matt Young,1,No Change
2011,Max Scherzer,1,No Change
2011,Melky Cabrera,1,No Change
2011,Melvin Mora,1,No Change
2011,Merkin Valdez,1,No Change
2011,Micah Owings,1,No Change
2011,Michael Bourn,2,Utility Tryout
2011,Michael Bowden,1,No Change
2011,Michael Brantley,1,No Change
2011,Michael Crotta,1,No Change
2011,Michael Cuddyer,1,No Change
2011,Michael Kirkman,1,No Change
2011,Michael Kohn,1,No Change
2011,Michael Martinez,1,No Change
2011,Michael McKenry,1,No Change
2011,Michael Pineda,1,No Change
2011,Michael Saunders,1,No Change
2011,Michael Schwimer,1,No Change
2011,Michael Stutes,1,No Change
2011,Michael Taylor,1,No Change
2011,Michael Wuertz,1,No Change
2011,Michael Young,1,No Change
2011,Miguel Batista,2,Utility Tryout
2011,Miguel Cabrera,1,No Change
2011,Miguel Cairo,1,No Change
2011,Miguel Montero,1,No Change
2011,Miguel Olivo,1,No Change
2011,Miguel Tejada,1,No Change
2011,Mike Adams,2,Utility Tryout
2011,Mike Aviles,2,Utility Tryout
2011,Mike Baxter,1,No Change
2011,Mike Cameron,2,Utility Tryout
2011,Mike Carp,1,No Change
2011,Mike Dunn,1,No Change
2011,Mike Ekstrom,1,No Change
2011,Mike Fiers,1,No Change
2011,Mike Fontenot,1,No Change
2011,Mike Gonzalez,2,Utility Tryout
2011,Mike Leake,1,No Change
2011,Mike MacDougal,1,No Change
2011,Mike McClendon,1,No Change
2011,Mike McCoy,1,No Change
2011,Mike Minor,1,No Change
2011,Mike Morse,1,No Change
2011,Mike Moustakas,1,No Change
2011,Mike Napoli,1,No Change
2011,Mike Nickeas,1,No Change
